de82db893ce1a4e87d16ca2e3286ecd8,0,1
5c5577bfc5df92119240f61e06de44ad,1,1
41b1a7bedb046e4134038869d1de8f16,2,1
05bd5f5fb988d47bb46da3d3b19bf79d,1,1
27a63fd3f3a249765e35047669995218,2,1
d2a5b4db3028d8be1f5ba28d3136c2f4,2,1
189a0d44fbe53b289f3d7a44fc2499f4,1,1
714ac89914442b0ae9b318e2393dc75a,1,1
0493bae8a92ded6b8b8ed42b0f85bd34,1,1
